"Year","PCryonics","KarmaScore","CryonicsStatus","Sequences","TimeonLW","Meetups","LessWrongUse","HPMOR"
2011,0.1,20,"No, but considering it",NA,15,FALSE,NA,NA
2011,NA,10,"No, but considering it",NA,1,FALSE,NA,NA
2011,0.99,0,"No, but considering it",25,15,TRUE,NA,NA
2011,NA,129,"No, and not planning to",NA,45,TRUE,NA,NA
2011,0.25,NA,"No, but considering it",NA,20,FALSE,NA,NA
2011,0,NA,"No, and not planning to",NA,60,TRUE,NA,NA
2011,0.1,NA,"No, and not planning to",25,15,FALSE,NA,NA
2011,0.05,9,"No, but considering it",75,15,FALSE,NA,NA
2011,NA,15,"No, but considering it",75,120,FALSE,NA,NA
2011,NA,0,"No, but considering it",25,NA,FALSE,NA,NA
2011,0.95,0,"No, and not planning to",25,10,FALSE,NA,NA
2011,0,46,"No, but considering it",NA,15,TRUE,NA,NA
2011,0.5,0,"No, but considering it",25,180,FALSE,NA,NA
2011,NA,77,"Never thought about it / don't understand",NA,5,FALSE,NA,NA
2011,0.5,NA,"No, but considering it",25,30,TRUE,NA,NA
2011,0.7,5,"No, but considering it",75,20,TRUE,NA,NA
2011,0.3,95,"No, but considering it",25,45,FALSE,NA,NA
2011,0.6,NA,"No, but considering it",50,2,FALSE,NA,NA
2011,0.3,15,"No, and not planning to",50,3,TRUE,NA,NA
2011,0,NA,"No, but considering it",25,30,FALSE,NA,NA
2011,0.99,0,"No, but considering it",25,10,TRUE,NA,NA
2011,0,NA,"No, and not planning to",NA,NA,FALSE,NA,NA
2011,0,180,"No, and not planning to",NA,10,TRUE,NA,NA
2011,0.2,0,"No, but considering it",25,40,FALSE,NA,NA
2011,0.3,NA,"No, and not planning to",25,30,FALSE,NA,NA
2011,0,0,"No, and not planning to",NA,15,FALSE,NA,NA
2011,0.1,0,"No, and not planning to",NA,5,FALSE,NA,NA
2011,0.03,50,"No, but considering it",NA,20,TRUE,NA,NA
2011,0,0,"No, but considering it",50,10,TRUE,NA,NA
2011,0.65,NA,"Yes - signed up or just finishing up paperwork",75,30,FALSE,NA,NA
2011,NA,0,"Never thought about it / don't understand",25,15,FALSE,NA,NA
2011,0.95,25,"No, but considering it",25,5,FALSE,NA,NA
2011,NA,29,"No, but considering it",25,60,FALSE,NA,NA
2011,0.05,NA,"No, but considering it",25,2,FALSE,NA,NA
2011,0.01,NA,"No, but considering it",25,NA,TRUE,NA,NA
2011,0.25,NA,"Yes - signed up or just finishing up paperwork",NA,60,FALSE,NA,NA
2011,0.01,NA,"No, and not planning to",NA,30,FALSE,NA,NA
2011,0.01,NA,"No, but considering it",NA,5,FALSE,NA,NA
2011,NA,NA,"No, but considering it",75,15,FALSE,NA,NA
2011,NA,262,"No, and not planning to",75,30,FALSE,NA,NA
2011,0.02,NA,"No, but considering it",75,20,FALSE,NA,NA
2011,0,NA,"No, but considering it",NA,15,FALSE,NA,NA
2011,0.25,300,"No, and not planning to",NA,0,TRUE,NA,NA
2011,0.25,50,"No, but considering it",50,15,FALSE,NA,NA
2011,0.05,0,"No, but considering it",25,10,FALSE,NA,NA
2011,0.05,0,"No, but considering it",50,45,FALSE,NA,NA
2011,0.04,NA,"No, but considering it",NA,15,FALSE,NA,NA
2011,0.2,183,"No, but considering it",75,5,TRUE,NA,NA
2011,NA,0,"No, and not planning to",50,30,FALSE,NA,NA
2011,NA,NA,"Never thought about it / don't understand",25,40,FALSE,NA,NA
2011,0.9,4,"No, but considering it",NA,10,FALSE,NA,NA
2011,0.2,NA,"No, and not planning to",25,0,FALSE,NA,NA
2011,NA,11,"No, but considering it",25,10,TRUE,NA,NA
2011,0.05,NA,"No, but considering it",75,15,FALSE,NA,NA
2011,0,NA,"No, but considering it",25,10,FALSE,NA,NA
2011,0.1,40,"No, but considering it",50,30,FALSE,NA,NA
2011,0.05,NA,"No, but considering it",NA,15,FALSE,NA,NA
2011,NA,NA,"No, but considering it",NA,10,TRUE,NA,NA
2011,0.05,NA,"No, and not planning to",NA,0,FALSE,NA,NA
2011,0.3,NA,"No, and not planning to",25,10,FALSE,NA,NA
2011,0.2,NA,"No, and not planning to",25,10,FALSE,NA,NA
2011,1,0,"No, but considering it",75,5,FALSE,NA,NA
2011,0.05,NA,"No, and not planning to",25,5,FALSE,NA,NA
2011,0.05,800,"No, but considering it",75,30,TRUE,NA,NA
2011,0.4,NA,"No, but considering it",NA,60,FALSE,NA,NA
2011,0.8,NA,"No, but considering it",50,10,TRUE,NA,NA
2011,0.1,0,"No, and not planning to",50,10,FALSE,NA,NA
2011,0,NA,"No, but considering it",NA,40,FALSE,NA,NA
2011,NA,NA,NA,NA,NA,FALSE,NA,NA
2011,0,NA,"No, but considering it",NA,0,FALSE,NA,NA
2011,0.1,NA,"No, and not planning to",25,5,FALSE,NA,NA
2011,0.25,NA,"No, but considering it",50,2,FALSE,NA,NA
2011,0.8,NA,"No, but considering it",25,60,FALSE,NA,NA
2011,0.01,0,"No, but considering it",25,30,FALSE,NA,NA
2011,0.2,NA,"No, but considering it",25,15,FALSE,NA,NA
2011,0,NA,"No, and not planning to",25,NA,FALSE,NA,NA
2011,0.6,161,"Yes - signed up or just finishing up paperwork",50,25,FALSE,NA,NA
2011,NA,40,NA,25,15,FALSE,NA,NA
2011,NA,0,"Yes - signed up or just finishing up paperwork",25,60,FALSE,NA,NA
2011,0.85,40,"Never thought about it / don't understand",25,15,FALSE,NA,NA
2011,0.65,795,"No, but considering it",75,10,TRUE,NA,NA
2011,0.05,294,"No, but considering it",75,30,TRUE,NA,NA
2011,0,491,"No, and not planning to",25,NA,TRUE,NA,NA
2011,0.05,NA,"No, but considering it",75,30,FALSE,NA,NA
2011,NA,140,"No, but considering it",25,NA,FALSE,NA,NA
2011,0.02,NA,"No, and not planning to",75,10,FALSE,NA,NA
2011,NA,0,"No, but considering it",NA,0,TRUE,NA,NA
2011,0.1,17,"No, but considering it",NA,5,TRUE,NA,NA
2011,0.1,0,"No, and not planning to",25,3,FALSE,NA,NA
2011,1,NA,"No, but considering it",NA,10,TRUE,NA,NA
2011,0.4,6,"No, but considering it",NA,30,FALSE,NA,NA
2011,0.05,67,"No, but considering it",75,0,TRUE,NA,NA
2011,0.1,122,"No, but considering it",75,10,TRUE,NA,NA
2011,0.03,NA,"No, and not planning to",NA,20,TRUE,NA,NA
2011,0.25,NA,"No, but considering it",25,10,FALSE,NA,NA
2011,0.15,273,"No, but considering it",50,20,FALSE,NA,NA
2011,0.05,NA,"No, but considering it",NA,20,FALSE,NA,NA
2011,NA,0,"No, and not planning to",25,2,FALSE,NA,NA
2011,0.5,0,"No, and not planning to",25,15,TRUE,NA,NA
2011,0,NA,"No, and not planning to",25,5,FALSE,NA,NA
2011,0.5,NA,"No, but considering it",25,NA,FALSE,NA,NA
2011,0.5,NA,"No, but considering it",50,30,FALSE,NA,NA
2011,0,NA,"No, and not planning to",NA,0,FALSE,NA,NA
2011,0.3,NA,"No, and not planning to",25,60,FALSE,NA,NA
2011,0.3,NA,"Never thought about it / don't understand",25,10,FALSE,NA,NA
2011,0.02,NA,"No, and not planning to",NA,15,FALSE,NA,NA
2011,0.05,NA,"No, but considering it",25,5,FALSE,NA,NA
2011,NA,NA,"No, but considering it",75,10,FALSE,NA,NA
2011,0.99,0,"No, but considering it",25,5,FALSE,NA,NA
2011,0,NA,"No, but considering it",25,10,FALSE,NA,NA
2011,0.2,67,"Yes - signed up or just finishing up paperwork",NA,10,FALSE,NA,NA
2011,0,95,"No, but considering it",NA,25,FALSE,NA,NA
2011,0.4,316,"No, but considering it",NA,5,FALSE,NA,NA
2011,0.15,NA,"No, but considering it",50,30,FALSE,NA,NA
2011,0,850,"No, but considering it",75,30,FALSE,NA,NA
2011,0.02,NA,"No, but considering it",NA,15,FALSE,NA,NA
2011,NA,NA,"No, but considering it",NA,0,FALSE,NA,NA
2011,NA,NA,"No, but considering it",75,20,FALSE,NA,NA
2011,0.5,NA,"No, but considering it",50,15,FALSE,NA,NA
2011,0.01,43,"No, and not planning to",25,30,FALSE,NA,NA
2011,0.3,NA,"No, but considering it",75,15,FALSE,NA,NA
2011,0.05,NA,"No, but considering it",NA,20,TRUE,NA,NA
2011,0.01,40,"No, and not planning to",NA,30,FALSE,NA,NA
2011,0.15,80,"No, but considering it",NA,30,FALSE,NA,NA
2011,0.05,NA,"Never thought about it / don't understand",25,60,FALSE,NA,NA
2011,0.03,0,"No, but considering it",25,15,TRUE,NA,NA
2011,0.1,NA,"No, but considering it",25,15,TRUE,NA,NA
2011,0.05,280,"No, but considering it",25,20,FALSE,NA,NA
2011,0,73,"No, and not planning to",75,30,TRUE,NA,NA
2011,NA,0,"No, and not planning to",25,10,FALSE,NA,NA
2011,0.7,NA,"No, but considering it",75,120,FALSE,NA,NA
2011,0.05,60,"No, but considering it",50,20,FALSE,NA,NA
2011,0.1,517,"Yes - signed up or just finishing up paperwork",NA,15,FALSE,NA,NA
2011,0.04,11,"No, but considering it",75,5,TRUE,NA,NA
2011,0.02,NA,"No, but considering it",NA,15,FALSE,NA,NA
2011,0.03,21,"No, and not planning to",50,10,FALSE,NA,NA
2011,0.8,NA,"No, and not planning to",25,10,FALSE,NA,NA
2011,0.85,0,"No, but considering it",NA,20,FALSE,NA,NA
2011,0.4,75,"No, but considering it",50,10,FALSE,NA,NA
2011,NA,0,"No, but considering it",25,20,FALSE,NA,NA
2011,0.05,0,"No, and not planning to",NA,10,FALSE,NA,NA
2011,0.02,NA,"No, and not planning to",75,15,FALSE,NA,NA
2011,0.05,NA,"No, and not planning to",NA,4,TRUE,NA,NA
2011,0.4,7,"No, but considering it",NA,60,FALSE,NA,NA
2011,0.3,NA,"No, but considering it",NA,15,FALSE,NA,NA
2011,0.5,980,"No, but considering it",NA,30,FALSE,NA,NA
2011,0.5,70,"No, but considering it",50,15,FALSE,NA,NA
2011,0.02,0,"No, but considering it",50,10,TRUE,NA,NA
2011,NA,15,"Yes - signed up or just finishing up paperwork",NA,5,FALSE,NA,NA
2011,NA,600,"No, but considering it",75,5,FALSE,NA,NA
2011,0.01,NA,"No, and not planning to",NA,NA,FALSE,NA,NA
2011,0.5,NA,NA,NA,5,FALSE,NA,NA
2011,NA,NA,"No, but considering it",75,NA,TRUE,NA,NA
2011,NA,NA,"No, but considering it",25,2,FALSE,NA,NA
2011,0.15,NA,"No, but considering it",25,NA,FALSE,NA,NA
2011,0.4,0,"No, but considering it",25,NA,FALSE,NA,NA
2011,0.1,0,"Never thought about it / don't understand",NA,10,FALSE,NA,NA
2011,NA,NA,"No, but considering it",25,0,FALSE,NA,NA
2011,0.3,NA,"Never thought about it / don't understand",25,0,FALSE,NA,NA
2011,NA,NA,"Never thought about it / don't understand",25,0,FALSE,NA,NA
2011,0,0,"Never thought about it / don't understand",25,0,FALSE,NA,NA
2011,0.75,15,"No, but considering it",NA,15,FALSE,NA,NA
2011,0.7,31,"No, but considering it",25,10,FALSE,NA,NA
2011,0.99,5,"No, but considering it",25,15,TRUE,NA,NA
2011,0,NA,"No, but considering it",75,15,FALSE,NA,NA
2011,0.6,19,"No, but considering it",25,20,FALSE,NA,NA
2011,0.3,567,"No, and not planning to",NA,60,FALSE,NA,NA
2011,0.4,NA,"No, but considering it",50,30,FALSE,NA,NA
2011,NA,NA,"No, but considering it",50,20,FALSE,NA,NA
2011,NA,NA,"No, and not planning to",NA,NA,FALSE,NA,NA
2011,0.05,NA,"No, but considering it",75,10,FALSE,NA,NA
2011,NA,220,"No, and not planning to",75,15,FALSE,NA,NA
2011,0.02,NA,"No, and not planning to",50,60,FALSE,NA,NA
2011,0.05,200,"No, and not planning to",75,30,FALSE,NA,NA
2011,0.05,24,"No, but considering it",50,10,FALSE,NA,NA
2011,NA,0,"Never thought about it / don't understand",50,30,FALSE,NA,NA
2011,0.05,66,"No, but considering it",50,30,FALSE,NA,NA
2011,NA,NA,"No, but considering it",NA,NA,FALSE,NA,NA
2011,0.75,150,"No, but considering it",NA,10,FALSE,NA,NA
2011,0.05,100,"Yes - signed up or just finishing up paperwork",NA,30,TRUE,NA,NA
2011,0.1,667,"No, but considering it",NA,15,FALSE,NA,NA
2011,0.6,NA,"No, and not planning to",NA,10,FALSE,NA,NA
2011,0.3,200,"No, but considering it",25,60,TRUE,NA,NA
2011,0.9,NA,"No, but considering it",25,10,FALSE,NA,NA
2011,NA,NA,NA,NA,1,FALSE,NA,NA
2011,0.07,40,"No, but considering it",75,15,FALSE,NA,NA
2011,0.4,590,"Yes - signed up or just finishing up paperwork",75,5,TRUE,NA,NA
2011,0.02,792,"No, but considering it",75,12,TRUE,NA,NA
2011,0.05,0,"No, and not planning to",50,20,FALSE,NA,NA
2011,0.01,NA,"No, but considering it",50,NA,TRUE,NA,NA
2011,0.25,12,"No, and not planning to",75,15,FALSE,NA,NA
2011,NA,1,"No, but considering it",NA,20,FALSE,NA,NA
2011,0.7,0,"No, but considering it",25,NA,FALSE,NA,NA
2011,0.4,35,"No, but considering it",NA,15,FALSE,NA,NA
2011,NA,153,NA,25,10,FALSE,NA,NA
2011,0.1,NA,"No, and not planning to",75,15,TRUE,NA,NA
2011,0.01,60,"No, but considering it",NA,30,TRUE,NA,NA
2011,0,NA,"No, and not planning to",25,10,FALSE,NA,NA
2011,0.98,0,"No, but considering it",25,20,FALSE,NA,NA
2011,0.01,NA,"No, and not planning to",75,20,FALSE,NA,NA
2011,0.2,30,"No, and not planning to",50,7,FALSE,NA,NA
2011,0.3,2,"Yes - signed up or just finishing up paperwork",NA,15,TRUE,NA,NA
2011,0.05,NA,"No, but considering it",75,5,FALSE,NA,NA
2011,0.01,NA,"No, but considering it",25,NA,FALSE,NA,NA
2011,0.01,NA,"No, but considering it",50,10,TRUE,NA,NA
2011,0,NA,"No, but considering it",75,5,FALSE,NA,NA
2011,0.01,2,"No, and not planning to",NA,9,FALSE,NA,NA
2011,NA,NA,"No, and not planning to",50,10,FALSE,NA,NA
2011,0.05,600,"No, but considering it",25,3,TRUE,NA,NA
2011,NA,9,"No, but considering it",25,2,TRUE,NA,NA
2011,NA,NA,"No, and not planning to",25,5,FALSE,NA,NA
2011,0.1,0,"No, but considering it",25,10,TRUE,NA,NA
2011,0.05,NA,"No, but considering it",NA,3,TRUE,NA,NA
2011,NA,NA,"No, and not planning to",25,0,FALSE,NA,NA
2011,0,NA,"No, and not planning to",NA,10,FALSE,NA,NA
2011,NA,23,"No, and not planning to",25,10,TRUE,NA,NA
2011,0.15,NA,"No, and not planning to",NA,40,FALSE,NA,NA
2011,0,600,"No, and not planning to",25,80,FALSE,NA,NA
2011,0.05,NA,"No, but considering it",NA,60,FALSE,NA,NA
2011,0.05,NA,"No, but considering it",75,NA,FALSE,NA,NA
2011,0.3,NA,"No, but considering it",75,20,FALSE,NA,NA
2011,NA,NA,"No, but considering it",25,15,FALSE,NA,NA
2011,0.1,640,"No, but considering it",75,10,FALSE,NA,NA
2011,0.1,NA,"No, but considering it",NA,5,FALSE,NA,NA
2011,0.07,3,"No, but considering it",50,60,FALSE,NA,NA
2011,0.01,0,"No, and not planning to",NA,2,FALSE,NA,NA
2011,0.01,0,"Never thought about it / don't understand",25,15,FALSE,NA,NA
2011,NA,NA,"No, and not planning to",25,10,FALSE,NA,NA
2011,0.1,163,"No, and not planning to",NA,15,TRUE,NA,NA
2011,0.01,114,"No, and not planning to",NA,10,FALSE,NA,NA
2011,0.25,0,"Yes - signed up or just finishing up paperwork",25,60,FALSE,NA,NA
2011,0.9,0,"No, but considering it",NA,5,FALSE,NA,NA
2011,0.5,NA,"No, but considering it",25,15,FALSE,NA,NA
2011,0.05,NA,"No, but considering it",75,NA,FALSE,NA,NA
2011,0.05,0,"No, and not planning to",50,2,FALSE,NA,NA
2011,0.05,NA,"No, but considering it",75,60,TRUE,NA,NA
2011,NA,40,NA,25,30,FALSE,NA,NA
2011,0.35,NA,"Never thought about it / don't understand",25,17,FALSE,NA,NA
2011,0.2,NA,"No, and not planning to",25,5,FALSE,NA,NA
2011,0.2,0,"No, but considering it",50,10,FALSE,NA,NA
2011,0.01,5,"No, and not planning to",25,5,FALSE,NA,NA
2011,0.1,27,"No, but considering it",75,45,TRUE,NA,NA
2011,0.01,238,"No, but considering it",50,25,TRUE,NA,NA
2011,0.5,NA,"No, but considering it",NA,NA,FALSE,NA,NA
2011,NA,0,"No, but considering it",50,3,TRUE,NA,NA
2011,0.02,NA,"No, but considering it",25,15,FALSE,NA,NA
2011,0.01,NA,"No, but considering it",NA,15,TRUE,NA,NA
2011,0.1,50,"No, but considering it",25,5,TRUE,NA,NA
2011,0.05,48,"No, and not planning to",25,5,TRUE,NA,NA
2011,0,0,"No, but considering it",25,20,TRUE,NA,NA
2011,0.1,500,"No, and not planning to",50,30,TRUE,NA,NA
2011,0.02,NA,"No, but considering it",NA,40,FALSE,NA,NA
2011,0.5,0,"No, but considering it",NA,NA,FALSE,NA,NA
2011,0.05,NA,"No, but considering it",75,30,TRUE,NA,NA
2011,0.25,400,"Yes - signed up or just finishing up paperwork",NA,30,FALSE,NA,NA
2011,0.05,NA,"Yes - signed up or just finishing up paperwork",NA,25,TRUE,NA,NA
2011,0.02,700,"No, but considering it",NA,40,FALSE,NA,NA
2011,0.01,140,"No, and not planning to",25,20,FALSE,NA,NA
2011,0.35,0,"Yes - signed up or just finishing up paperwork",NA,10,FALSE,NA,NA
2011,0,NA,"No, and not planning to",25,NA,FALSE,NA,NA
2011,0.8,100,"No, but considering it",NA,15,TRUE,NA,NA
2011,0.1,400,"No, but considering it",50,30,FALSE,NA,NA
2011,0.08,265,"No, but considering it",75,45,FALSE,NA,NA
2011,0.05,470,"Yes - signed up or just finishing up paperwork",75,15,TRUE,NA,NA
2011,0.85,NA,"No, but considering it",25,NA,FALSE,NA,NA
2011,0.2,38,"No, but considering it",NA,10,FALSE,NA,NA
2011,0.05,NA,"No, and not planning to",NA,15,FALSE,NA,NA
2011,0.03,230,"No, and not planning to",NA,20,TRUE,NA,NA
2011,0,500,"No, and not planning to",50,30,FALSE,NA,NA
2011,0.05,3,"No, but considering it",25,5,TRUE,NA,NA
2011,0.99,NA,"No, but considering it",25,5,FALSE,NA,NA
2011,0.05,0,"Yes - signed up or just finishing up paperwork",50,47,TRUE,NA,NA
2011,0.75,3,"No, but considering it",75,15,FALSE,NA,NA
2011,0.3,NA,"No, but considering it",25,20,FALSE,NA,NA
2011,0.3,0,"No, but considering it",75,30,FALSE,NA,NA
2011,0.1,NA,"No, and not planning to",25,10,FALSE,NA,NA
2011,0.6,NA,"No, but considering it",25,5,FALSE,NA,NA
2011,0,334,"No, but considering it",50,30,FALSE,NA,NA
2011,0.15,0,"No, but considering it",NA,5,FALSE,NA,NA
2011,0,NA,"No, but considering it",NA,90,FALSE,NA,NA
2011,0.2,394,"No, but considering it",NA,45,FALSE,NA,NA
2011,0.05,85,"No, and not planning to",25,10,FALSE,NA,NA
2011,NA,0,"Never thought about it / don't understand",75,90,FALSE,NA,NA
2011,0.02,6,"No, and not planning to",25,2,FALSE,NA,NA
2011,0.1,NA,"No, but considering it",75,25,FALSE,NA,NA
2011,0.5,NA,"No, but considering it",NA,100,TRUE,NA,NA
2011,0.03,NA,"No, but considering it",NA,30,TRUE,NA,NA
2011,0.05,NA,"No, and not planning to",NA,5,FALSE,NA,NA
2011,NA,161,"No, but considering it",75,120,FALSE,NA,NA
2011,0.5,530,"Never thought about it / don't understand",NA,20,TRUE,NA,NA
2011,0.01,0,"No, and not planning to",NA,10,FALSE,NA,NA
2011,NA,NA,"Yes - signed up or just finishing up paperwork",NA,NA,TRUE,NA,NA
2011,0.01,NA,"No, and not planning to",NA,20,FALSE,NA,NA
2011,0.05,0,"No, but considering it",25,5,FALSE,NA,NA
2011,0.01,NA,"No, and not planning to",NA,10,FALSE,NA,NA
2011,NA,NA,"No, and not planning to",25,15,FALSE,NA,NA
2011,0.05,400,"Yes - signed up or just finishing up paperwork",NA,20,TRUE,NA,NA
2011,0.1,0,"No, but considering it",NA,4,FALSE,NA,NA
2011,0.04,0,"No, but considering it",25,10,FALSE,NA,NA
2011,NA,NA,"No, but considering it",25,NA,TRUE,NA,NA
2011,0.01,NA,"No, and not planning to",25,15,FALSE,NA,NA
2011,0.9,200,"Yes - signed up or just finishing up paperwork",50,10,TRUE,NA,NA
2011,0.15,10,"Yes - signed up or just finishing up paperwork",50,10,TRUE,NA,NA
2011,0.9,NA,"No, but considering it",25,30,FALSE,NA,NA
2011,0.05,NA,"No, and not planning to",25,5,FALSE,NA,NA
2011,0,0,"No, and not planning to",25,10,FALSE,NA,NA
2011,0.5,NA,"No, but considering it",25,5,FALSE,NA,NA
2011,0,NA,"No, and not planning to",NA,NA,FALSE,NA,NA
2011,0.3,300,"No, but considering it",NA,NA,FALSE,NA,NA
2011,0.05,375,"No, but considering it",50,30,TRUE,NA,NA
2011,0.4,300,"No, but considering it",50,30,FALSE,NA,NA
2011,1,0,"No, and not planning to",25,30,FALSE,NA,NA
2011,0.05,NA,"No, but considering it",NA,25,TRUE,NA,NA
2011,0.1,6,"No, but considering it",25,60,FALSE,NA,NA
2011,0.02,133,"No, and not planning to",25,10,FALSE,NA,NA
2011,0,NA,"No, and not planning to",25,15,FALSE,NA,NA
2011,0.1,45,"No, but considering it",NA,10,FALSE,NA,NA
2011,0.5,1,"No, but considering it",25,10,TRUE,NA,NA
2011,0.07,350,"No, and not planning to",25,30,TRUE,NA,NA
2011,0,NA,"No, and not planning to",NA,5,FALSE,NA,NA
2011,0.03,308,"No, but considering it",75,15,TRUE,NA,NA
2011,0.7,100,"No, but considering it",25,NA,FALSE,NA,NA
2011,0.05,100,"No, but considering it",NA,30,FALSE,NA,NA
2011,0.4,NA,"No, but considering it",25,40,FALSE,NA,NA
2011,0.01,NA,"No, but considering it",25,5,FALSE,NA,NA
2011,0.05,0,"No, but considering it",25,15,TRUE,NA,NA
2011,0.5,1,"No, but considering it",NA,5,TRUE,NA,NA
2011,0.01,0,"No, and not planning to",NA,15,FALSE,NA,NA
2011,NA,NA,"Yes - signed up or just finishing up paperwork",25,NA,TRUE,NA,NA
2011,0.1,200,"No, and not planning to",75,10,FALSE,NA,NA
2011,0.3,NA,"No, and not planning to",NA,10,FALSE,NA,NA
2011,0.15,NA,"Yes - signed up or just finishing up paperwork",NA,15,TRUE,NA,NA
2011,0.3,NA,"No, and not planning to",NA,5,FALSE,NA,NA
2011,0.7,NA,"No, but considering it",25,5,FALSE,NA,NA
2011,NA,NA,"No, but considering it",NA,20,FALSE,NA,NA
2011,0.65,NA,"No, but considering it",NA,60,FALSE,NA,NA
2011,0.01,650,"No, and not planning to",50,30,FALSE,NA,NA
2011,0.02,NA,"No, but considering it",75,60,FALSE,NA,NA
2011,0.04,540,"Yes - signed up or just finishing up paperwork",NA,30,FALSE,NA,NA
2011,0.02,NA,"No, and not planning to",NA,60,FALSE,NA,NA
2011,0.05,0,"No, but considering it",NA,20,FALSE,NA,NA
2011,0,NA,"No, and not planning to",NA,0,FALSE,NA,NA
2011,0.2,NA,"No, but considering it",25,30,FALSE,NA,NA
2011,0.05,0,"No, but considering it",NA,5,FALSE,NA,NA
2011,0.1,0,"Yes - signed up or just finishing up paperwork",75,30,FALSE,NA,NA
2011,0.2,0,"No, but considering it",25,20,FALSE,NA,NA
2011,0.1,15,"No, but considering it",50,5,FALSE,NA,NA
2011,0.5,0,"No, and not planning to",25,5,TRUE,NA,NA
2011,0.05,NA,"No, and not planning to",25,5,TRUE,NA,NA
2011,0.02,350,"No, but considering it",75,20,FALSE,NA,NA
2011,0,NA,"No, and not planning to",NA,10,TRUE,NA,NA
2011,0.1,132,"No, but considering it",NA,30,FALSE,NA,NA
2011,0.3,NA,"No, but considering it",50,1,TRUE,NA,NA
2011,0.1,11,"No, but considering it",75,45,FALSE,NA,NA
2011,NA,NA,"No, and not planning to",NA,NA,TRUE,NA,NA
2011,0.3,NA,"No, and not planning to",25,8,FALSE,NA,NA
2011,NA,NA,"Never thought about it / don't understand",NA,7,FALSE,NA,NA
2011,0.05,NA,"No, but considering it",25,10,FALSE,NA,NA
2011,0,NA,"No, and not planning to",25,15,FALSE,NA,NA
2011,0.5,2,"No, but considering it",25,15,FALSE,NA,NA
2011,0.3,NA,"No, but considering it",NA,30,FALSE,NA,NA
2011,0.01,NA,"No, and not planning to",25,10,FALSE,NA,NA
2011,0,0,"Yes - signed up or just finishing up paperwork",25,20,FALSE,NA,NA
2011,0.1,39,"No, but considering it",50,25,TRUE,NA,NA
2011,0.05,NA,"No, but considering it",50,10,FALSE,NA,NA
2011,NA,NA,"No, but considering it",50,NA,FALSE,NA,NA
2011,0.2,0,"No, and not planning to",25,10,FALSE,NA,NA
2011,0,NA,"No, and not planning to",NA,20,FALSE,NA,NA
2011,NA,NA,"No, and not planning to",25,20,FALSE,NA,NA
2011,0.6,NA,"No, and not planning to",25,5,FALSE,NA,NA
2011,0.03,0,"No, but considering it",NA,1,FALSE,NA,NA
2011,0.4,2,"No, but considering it",25,10,TRUE,NA,NA
2011,NA,48,"No, but considering it",NA,15,FALSE,NA,NA
2011,0.3,NA,"No, but considering it",50,5,FALSE,NA,NA
2011,0.1,35,"No, but considering it",25,45,FALSE,NA,NA
2011,0.05,140,"No, but considering it",75,10,FALSE,NA,NA
2011,NA,250,"No, but considering it",75,20,FALSE,NA,NA
2011,NA,NA,"Yes - signed up or just finishing up paperwork",NA,60,TRUE,NA,NA
2011,0.1,860,"No, but considering it",NA,30,FALSE,NA,NA
2011,0.35,NA,"No, but considering it",NA,10,FALSE,NA,NA
2011,0.02,35,"No, but considering it",NA,15,TRUE,NA,NA
2011,0.5,13,"No, but considering it",75,NA,FALSE,NA,NA
